,series_id,date,value
17362,OBFR,2020-01-03 0:00:00,1.54
17363,OBFR,2020-01-06 0:00:00,1.54
17364,OBFR,2020-01-07 0:00:00,1.54
17365,OBFR,2020-01-08 0:00:00,1.54
17366,OBFR,2020-01-09 0:00:00,1.54
17367,OBFR,2020-01-10 0:00:00,1.54
18157,OBFRVOL,2019-12-10 0:00:00,184
18158,OBFRVOL,2019-12-11 0:00:00,179
18159,OBFRVOL,2019-12-12 0:00:00,179
18160,OBFRVOL,2019-12-13 0:00:00,161
18161,OBFRVOL,2019-12-16 0:00:00,170
18162,OBFRVOL,2019-12-17 0:00:00,166
18163,OBFRVOL,2019-12-18 0:00:00,185
18164,OBFRVOL,2019-12-19 0:00:00,178
18165,OBFRVOL,2019-12-20 0:00:00,179
18166,OBFRVOL,2019-12-23 0:00:00,191
18167,OBFRVOL,2019-12-24 0:00:00,195
18168,OBFRVOL,2019-12-25 0:00:00,
18169,OBFRVOL,2019-12-26 0:00:00,208
18170,OBFRVOL,2019-12-27 0:00:00,188
18171,OBFRVOL,2019-12-30 0:00:00,196
18172,OBFRVOL,2019-12-31 0:00:00,99
18173,OBFRVOL,2020-01-01 0:00:00,
18174,OBFRVOL,2020-01-02 0:00:00,170
18175,OBFRVOL,2020-01-03 0:00:00,187
18176,OBFRVOL,2020-01-06 0:00:00,178
18177,OBFRVOL,2020-01-07 0:00:00,182
18178,OBFRVOL,2020-01-08 0:00:00,186
18179,OBFRVOL,2020-01-09 0:00:00,192
18180,OBFRVOL,2020-01-10 0:00:00,192
18488,PCUADLVWRADLVWR,2020-01-01 0:00:00,163.4
18515,PCUAINFOAINFO,2020-01-01 0:00:00,104.1
18542,PCUAMUMAMUM,2020-01-01 0:00:00,123.7
18569,PCUARETTRARETTR,2020-01-01 0:00:00,133.3
18596,PCUASHCASHC,2020-01-01 0:00:00,127.9
18623,PCUASTDSVASTDSV,2020-01-01 0:00:00,127.4
18650,PCUATRADEATRADE,2020-01-01 0:00:00,137.6
18677,PCUATRANSATRANS,2020-01-01 0:00:00,133.6
18704,PCUATRNWRATRNWR,2020-01-01 0:00:00,139.2
18731,PCUATTDSVATTDSV,2020-01-01 0:00:00,124.3
18758,PCUAWHLTRAWHLTR,2020-01-01 0:00:00,143.2
18785,PCUOMFGOMFG,2020-01-01 0:00:00,196.8
18812,PCUOMINOMIN,2020-01-01 0:00:00,166.5
18839,SFTPAGRM158SFRBSF,2020-01-01 0:00:00,0.006696785
19282,SOFR,2019-12-10 0:00:00,1.55
19283,SOFR,2019-12-11 0:00:00,1.54
19284,SOFR,2019-12-12 0:00:00,1.53
19285,SOFR,2019-12-13 0:00:00,1.54
19286,SOFR,2019-12-16 0:00:00,1.62
19287,SOFR,2019-12-17 0:00:00,1.54
19288,SOFR,2019-12-18 0:00:00,1.53
19289,SOFR,2019-12-19 0:00:00,1.53
19290,SOFR,2019-12-20 0:00:00,1.53
19291,SOFR,2019-12-23 0:00:00,1.52
19292,SOFR,2019-12-24 0:00:00,1.52
19293,SOFR,2019-12-25 0:00:00,
19294,SOFR,2019-12-26 0:00:00,1.52
19295,SOFR,2019-12-27 0:00:00,1.53
19296,SOFR,2019-12-30 0:00:00,1.54
19297,SOFR,2019-12-31 0:00:00,1.55
19298,SOFR,2020-01-01 0:00:00,
19299,SOFR,2020-01-02 0:00:00,1.54
19300,SOFR,2020-01-03 0:00:00,1.55
19301,SOFR,2020-01-06 0:00:00,1.55
19302,SOFR,2020-01-07 0:00:00,1.56
19303,SOFR,2020-01-08 0:00:00,1.55
19304,SOFR,2020-01-09 0:00:00,1.55
19305,SOFR,2020-01-10 0:00:00,1.55
20030,SOFRVOL,2019-12-10 0:00:00,1049
20031,SOFRVOL,2019-12-11 0:00:00,1056
20032,SOFRVOL,2019-12-12 0:00:00,1039
20033,SOFRVOL,2019-12-13 0:00:00,1017
20034,SOFRVOL,2019-12-16 0:00:00,1025
20035,SOFRVOL,2019-12-17 0:00:00,1014
20036,SOFRVOL,2019-12-18 0:00:00,1057
20037,SOFRVOL,2019-12-19 0:00:00,988
20038,SOFRVOL,2019-12-20 0:00:00,967
20039,SOFRVOL,2019-12-23 0:00:00,1027
20040,SOFRVOL,2019-12-24 0:00:00,1006
20041,SOFRVOL,2019-12-25 0:00:00,
20042,SOFRVOL,2019-12-26 0:00:00,1000
20043,SOFRVOL,2019-12-27 0:00:00,1038
20044,SOFRVOL,2019-12-30 0:00:00,1036
20045,SOFRVOL,2019-12-31 0:00:00,1010
20046,SOFRVOL,2020-01-01 0:00:00,
20047,SOFRVOL,2020-01-02 0:00:00,1123
20048,SOFRVOL,2020-01-03 0:00:00,1030
20049,SOFRVOL,2020-01-06 0:00:00,1034
20050,SOFRVOL,2020-01-07 0:00:00,1028
20051,SOFRVOL,2020-01-08 0:00:00,1007
20052,SOFRVOL,2020-01-09 0:00:00,1011
20053,SOFRVOL,2020-01-10 0:00:00,1013
20843,SP500,2019-12-10 0:00:00,3132.52
20844,SP500,2019-12-11 0:00:00,3141.63
20845,SP500,2019-12-12 0:00:00,3168.57
20846,SP500,2019-12-13 0:00:00,3168.8
20847,SP500,2019-12-16 0:00:00,3191.45
20848,SP500,2019-12-17 0:00:00,3192.52
20849,SP500,2019-12-18 0:00:00,3191.14
20850,SP500,2019-12-19 0:00:00,3205.37
20851,SP500,2019-12-20 0:00:00,3221.22
20852,SP500,2019-12-23 0:00:00,3224.01
20853,SP500,2019-12-24 0:00:00,3223.38
20854,SP500,2019-12-25 0:00:00,
20855,SP500,2019-12-26 0:00:00,3239.91
20856,SP500,2019-12-27 0:00:00,3240.02
20857,SP500,2019-12-30 0:00:00,3221.29
20858,SP500,2019-12-31 0:00:00,3230.78
20859,SP500,2020-01-01 0:00:00,
20860,SP500,2020-01-02 0:00:00,3257.85
20861,SP500,2020-01-03 0:00:00,3234.85
20862,SP500,2020-01-06 0:00:00,3246.28
20863,SP500,2020-01-07 0:00:00,3237.18
20864,SP500,2020-01-08 0:00:00,3253.05
20865,SP500,2020-01-09 0:00:00,3274.7
20866,SP500,2020-01-10 0:00:00,3265.35
21656,T10YIE,2019-12-10 0:00:00,1.71
21657,T10YIE,2019-12-11 0:00:00,1.69
21658,T10YIE,2019-12-12 0:00:00,1.72
21659,T10YIE,2019-12-13 0:00:00,1.7
21660,T10YIE,2019-12-16 0:00:00,1.73
21661,T10YIE,2019-12-17 0:00:00,1.75
21662,T10YIE,2019-12-18 0:00:00,1.76
21663,T10YIE,2019-12-19 0:00:00,1.77
21664,T10YIE,2019-12-20 0:00:00,1.77
21665,T10YIE,2019-12-23 0:00:00,1.75
21666,T10YIE,2019-12-24 0:00:00,1.75
21667,T10YIE,2019-12-25 0:00:00,
21668,T10YIE,2019-12-26 0:00:00,1.74
21669,T10YIE,2019-12-27 0:00:00,1.73
21670,T10YIE,2019-12-30 0:00:00,1.75
21671,T10YIE,2019-12-31 0:00:00,1.77
21672,T10YIE,2020-01-01 0:00:00,
21673,T10YIE,2020-01-02 0:00:00,1.8
21674,T10YIE,2020-01-03 0:00:00,1.77
21675,T10YIE,2020-01-06 0:00:00,1.75
21676,T10YIE,2020-01-07 0:00:00,1.74
21677,T10YIE,2020-01-08 0:00:00,1.75
21678,T10YIE,2020-01-09 0:00:00,1.74
21679,T10YIE,2020-01-10 0:00:00,1.76
22469,TEDRATE,2019-12-10 0:00:00,0.36
22470,TEDRATE,2019-12-11 0:00:00,0.35
22471,TEDRATE,2019-12-12 0:00:00,0.36
22472,TEDRATE,2019-12-13 0:00:00,0.36
22473,TEDRATE,2019-12-16 0:00:00,0.36
22474,TEDRATE,2019-12-17 0:00:00,0.37
22475,TEDRATE,2019-12-18 0:00:00,0.38
22476,TEDRATE,2019-12-19 0:00:00,0.39
22477,TEDRATE,2019-12-20 0:00:00,0.38
22478,TEDRATE,2019-12-23 0:00:00,0.39
22479,TEDRATE,2019-12-24 0:00:00,0.41
22480,TEDRATE,2019-12-25 0:00:00,
22481,TEDRATE,2019-12-26 0:00:00,
22482,TEDRATE,2019-12-27 0:00:00,0.4
22483,TEDRATE,2019-12-30 0:00:00,0.37
22484,TEDRATE,2019-12-31 0:00:00,
22485,TEDRATE,2020-01-01 0:00:00,
22486,TEDRATE,2020-01-02 0:00:00,0.39
22487,TEDRATE,2020-01-03 0:00:00,0.38
22488,TEDRATE,2020-01-06 0:00:00,0.34
22489,TEDRATE,2020-01-07 0:00:00,0.37
22490,TEDRATE,2020-01-08 0:00:00,0.32
22491,TEDRATE,2020-01-09 0:00:00,0.34
22492,TEDRATE,2020-01-10 0:00:00,0.33
22873,TLAACBW027NBOG,2019-12-11 0:00:00,17923.883
22874,TLAACBW027NBOG,2019-12-18 0:00:00,17889.159
22875,TLAACBW027NBOG,2019-12-25 0:00:00,17847.167
22876,TLAACBW027NBOG,2020-01-01 0:00:00,17769.51
22877,TLAACBW027NBOG,2020-01-08 0:00:00,17887.443
23034,TLBACBW027NBOG,2019-12-11 0:00:00,15944.111
23035,TLBACBW027NBOG,2019-12-18 0:00:00,15912.452
23036,TLBACBW027NBOG,2019-12-25 0:00:00,15865.99
23037,TLBACBW027NBOG,2020-01-01 0:00:00,15794.315
23038,TLBACBW027NBOG,2020-01-08 0:00:00,15912.682
23117,TSIFRGHT,2020-01-01 0:00:00,136.9
23143,UNRATE,2020-01-01 0:00:00,3.6
23854,WLEMUINDXD,2019-12-10 0:00:00,34.64
23855,WLEMUINDXD,2019-12-11 0:00:00,28.41
23856,WLEMUINDXD,2019-12-12 0:00:00,65.49
23857,WLEMUINDXD,2019-12-13 0:00:00,140.27
23858,WLEMUINDXD,2019-12-14 0:00:00,102.73
23859,WLEMUINDXD,2019-12-15 0:00:00,207.09
23860,WLEMUINDXD,2019-12-16 0:00:00,32.18
23861,WLEMUINDXD,2019-12-17 0:00:00,156.8
23862,WLEMUINDXD,2019-12-18 0:00:00,47.19
23863,WLEMUINDXD,2019-12-19 0:00:00,19.49
23864,WLEMUINDXD,2019-12-20 0:00:00,43.7
23865,WLEMUINDXD,2019-12-21 0:00:00,87.32
23866,WLEMUINDXD,2019-12-22 0:00:00,128.36
23867,WLEMUINDXD,2019-12-23 0:00:00,16.18
23868,WLEMUINDXD,2019-12-24 0:00:00,14.16
23869,WLEMUINDXD,2019-12-25 0:00:00,57.05
23870,WLEMUINDXD,2019-12-26 0:00:00,51.04
23871,WLEMUINDXD,2019-12-27 0:00:00,111.94
23872,WLEMUINDXD,2019-12-28 0:00:00,193.91
23873,WLEMUINDXD,2019-12-29 0:00:00,234.03
23874,WLEMUINDXD,2019-12-30 0:00:00,99.74
23875,WLEMUINDXD,2019-12-31 0:00:00,92.54
23876,WLEMUINDXD,2020-01-01 0:00:00,195.39
23877,WLEMUINDXD,2020-01-02 0:00:00,109.58
23878,WLEMUINDXD,2020-01-03 0:00:00,68.11
23879,WLEMUINDXD,2020-01-04 0:00:00,217.28
23880,WLEMUINDXD,2020-01-05 0:00:00,250.16
23881,WLEMUINDXD,2020-01-06 0:00:00,101.33
23882,WLEMUINDXD,2020-01-07 0:00:00,94.95
23883,WLEMUINDXD,2020-01-08 0:00:00,105.29
23884,WLEMUINDXD,2020-01-09 0:00:00,29.81
23885,WLEMUINDXD,2020-01-10 0:00:00,10.3
