,series_id,date,value
6658,DFII30,2019-02-26 00:00:00.0000000,1.05
6659,DFII30,2019-02-27 00:00:00.0000000,1.1
6660,DFII30,2019-02-28 00:00:00.0000000,1.11
6661,DFII30,2019-03-01 00:00:00.0000000,1.13
6662,DFII30,2019-03-04 00:00:00.0000000,1.11
6663,DFII30,2019-03-05 00:00:00.0000000,1.11
6664,DFII30,2019-03-06 00:00:00.0000000,1.11
6665,DFII30,2019-03-07 00:00:00.0000000,1.08
6666,DFII30,2019-03-08 00:00:00.0000000,1.06
6667,DFII30,2019-03-11 00:00:00.0000000,1.09
6668,DFII30,2019-03-12 00:00:00.0000000,1.06
6669,DFII30,2019-03-13 00:00:00.0000000,1.05
6670,DFII30,2019-03-14 00:00:00.0000000,1.06
6671,DFII30,2019-03-15 00:00:00.0000000,1.03
6672,DFII30,2019-03-18 00:00:00.0000000,1.02
6673,DFII30,2019-03-19 00:00:00.0000000,1.03
6674,DFII30,2019-03-20 00:00:00.0000000,0.97
6675,DFII30,2019-03-21 00:00:00.0000000,0.96
6676,DFII30,2019-03-22 00:00:00.0000000,0.91
6677,DFII30,2019-03-25 00:00:00.0000000,0.93
6678,DFII30,2019-03-26 00:00:00.0000000,0.94
6679,DFII30,2019-03-27 00:00:00.0000000,0.94
6680,DFII30,2019-03-28 00:00:00.0000000,0.93
6681,DFII30,2019-03-29 00:00:00.0000000,0.89
6682,DFII30,2019-04-01 00:00:00.0000000,0.95
6683,DFII30,2019-04-02 00:00:00.0000000,0.94
6684,DFII30,2019-04-03 00:00:00.0000000,0.99
6685,DFII30,2019-04-04 00:00:00.0000000,0.99
6686,DFII30,2019-04-05 00:00:00.0000000,0.97
6687,DFII30,2019-04-08 00:00:00.0000000,0.98
6688,DFII30,2019-04-09 00:00:00.0000000,0.98
6689,DFII30,2019-04-10 00:00:00.0000000,0.94
6690,DFII30,2019-04-11 00:00:00.0000000,0.98
6691,DFII30,2019-04-12 00:00:00.0000000,0.99
6692,DFII30,2019-04-15 00:00:00.0000000,0.99
6693,DFII30,2019-04-16 00:00:00.0000000,1.01
6694,DFII30,2019-04-17 00:00:00.0000000,1.02
6695,DFII30,2019-04-18 00:00:00.0000000,0.98
6696,DFII30,2019-04-19 00:00:00.0000000,
6697,DFII30,2019-04-22 00:00:00.0000000,1.01
6698,DFII30,2019-04-23 00:00:00.0000000,0.99
6699,DFII30,2019-04-24 00:00:00.0000000,0.95
6700,DFII30,2019-04-25 00:00:00.0000000,0.93
6701,DFII30,2019-04-26 00:00:00.0000000,0.92
6702,DFII30,2019-04-29 00:00:00.0000000,0.96
6703,DFII30,2019-04-30 00:00:00.0000000,0.94
6704,DFII30,2019-05-01 00:00:00.0000000,0.95
6705,DFII30,2019-05-02 00:00:00.0000000,1.0
6706,DFII30,2019-05-03 00:00:00.0000000,0.97
6707,DFII30,2019-05-06 00:00:00.0000000,0.96
6708,DFII30,2019-05-07 00:00:00.0000000,0.94
6709,DFII30,2019-05-08 00:00:00.0000000,0.99
6710,DFII30,2019-05-09 00:00:00.0000000,0.96
6711,DFII30,2019-05-10 00:00:00.0000000,0.95
6712,DFII30,2019-05-13 00:00:00.0000000,0.92
6713,DFII30,2019-05-14 00:00:00.0000000,0.93
6714,DFII30,2019-05-15 00:00:00.0000000,0.92
6715,DFII30,2019-05-16 00:00:00.0000000,0.94
6716,DFII30,2019-05-17 00:00:00.0000000,0.94
6717,DFII30,2019-05-20 00:00:00.0000000,0.95
6718,DFII30,2019-05-21 00:00:00.0000000,0.94
6719,DFII30,2019-05-22 00:00:00.0000000,0.94
6720,DFII30,2019-05-23 00:00:00.0000000,0.91
6721,DFII30,2019-05-24 00:00:00.0000000,0.89
6722,DFII30,2019-05-27 00:00:00.0000000,
6723,DFII30,2019-05-28 00:00:00.0000000,0.87
6724,DFII30,2019-05-29 00:00:00.0000000,0.84
6725,DFII30,2019-05-30 00:00:00.0000000,0.81
6726,DFII30,2019-05-31 00:00:00.0000000,0.74
6727,DFII30,2019-06-03 00:00:00.0000000,0.72
6728,DFII30,2019-06-04 00:00:00.0000000,0.77
6729,DFII30,2019-06-05 00:00:00.0000000,0.78
6730,DFII30,2019-06-06 00:00:00.0000000,0.8
6731,DFII30,2019-06-07 00:00:00.0000000,0.76
6732,DFII30,2019-06-10 00:00:00.0000000,0.82
6733,DFII30,2019-06-11 00:00:00.0000000,0.82
6734,DFII30,2019-06-12 00:00:00.0000000,0.83
6735,DFII30,2019-06-13 00:00:00.0000000,0.84
6736,DFII30,2019-06-14 00:00:00.0000000,0.87
6737,DFII30,2019-06-17 00:00:00.0000000,0.87
6738,DFII30,2019-06-18 00:00:00.0000000,0.82
6739,DFII30,2019-06-19 00:00:00.0000000,0.77
6740,DFII30,2019-06-20 00:00:00.0000000,0.72
6741,DFII30,2019-06-21 00:00:00.0000000,0.79
6742,DFII30,2019-06-24 00:00:00.0000000,0.76
6743,DFII30,2019-06-25 00:00:00.0000000,0.78
6744,DFII30,2019-06-26 00:00:00.0000000,0.79
6745,DFII30,2019-06-27 00:00:00.0000000,0.77
6746,DFII30,2019-06-28 00:00:00.0000000,0.78
6747,DFII30,2019-07-01 00:00:00.0000000,0.81
6748,DFII30,2019-07-02 00:00:00.0000000,0.79
6749,DFII30,2019-07-03 00:00:00.0000000,0.76
6750,DFII30,2019-07-04 00:00:00.0000000,
6751,DFII30,2019-07-05 00:00:00.0000000,0.78
6752,DFII30,2019-07-08 00:00:00.0000000,0.76
6753,DFII30,2019-07-09 00:00:00.0000000,0.75
6754,DFII30,2019-07-10 00:00:00.0000000,0.76
6755,DFII30,2019-07-11 00:00:00.0000000,0.81
6756,DFII30,2019-07-12 00:00:00.0000000,0.8
6757,DFII30,2019-07-15 00:00:00.0000000,0.77
6758,DFII30,2019-07-16 00:00:00.0000000,0.78
6759,DFII30,2019-07-17 00:00:00.0000000,0.75
6760,DFII30,2019-07-18 00:00:00.0000000,0.74
6761,DFII30,2019-07-19 00:00:00.0000000,0.75
6762,DFII30,2019-07-22 00:00:00.0000000,0.75
6763,DFII30,2019-07-23 00:00:00.0000000,0.76
6764,DFII30,2019-07-24 00:00:00.0000000,0.75
6765,DFII30,2019-07-25 00:00:00.0000000,0.76
6766,DFII30,2019-07-26 00:00:00.0000000,0.78
6767,DFII30,2019-07-29 00:00:00.0000000,0.78
6768,DFII30,2019-07-30 00:00:00.0000000,0.77
6769,DFII30,2019-07-31 00:00:00.0000000,0.72
6770,DFII30,2019-08-01 00:00:00.0000000,0.71
6771,DFII30,2019-08-02 00:00:00.0000000,0.69
6772,DFII30,2019-08-05 00:00:00.0000000,0.65
6773,DFII30,2019-08-06 00:00:00.0000000,0.6
6774,DFII30,2019-08-07 00:00:00.0000000,0.56
6775,DFII30,2019-08-08 00:00:00.0000000,0.54
6776,DFII30,2019-08-09 00:00:00.0000000,0.55
6777,DFII30,2019-08-12 00:00:00.0000000,0.47
6778,DFII30,2019-08-13 00:00:00.0000000,0.49
6779,DFII30,2019-08-14 00:00:00.0000000,0.44
6780,DFII30,2019-08-15 00:00:00.0000000,0.41
6781,DFII30,2019-08-16 00:00:00.0000000,0.44
6782,DFII30,2019-08-19 00:00:00.0000000,0.49
6783,DFII30,2019-08-20 00:00:00.0000000,0.48
6784,DFII30,2019-08-21 00:00:00.0000000,0.5
6785,DFII30,2019-08-22 00:00:00.0000000,0.51
6786,DFII30,2019-08-23 00:00:00.0000000,0.42
6787,DFII30,2019-08-26 00:00:00.0000000,0.44
6788,DFII30,2019-08-27 00:00:00.0000000,0.36
6789,DFII30,2019-08-28 00:00:00.0000000,0.32
6790,DFII30,2019-08-29 00:00:00.0000000,0.31
6791,DFII30,2019-08-30 00:00:00.0000000,0.35
6792,DFII30,2019-09-02 00:00:00.0000000,
6793,DFII30,2019-09-03 00:00:00.0000000,0.37
6794,DFII30,2019-09-04 00:00:00.0000000,0.39
6795,DFII30,2019-09-05 00:00:00.0000000,0.43
6796,DFII30,2019-09-06 00:00:00.0000000,0.41
6797,DFII30,2019-09-09 00:00:00.0000000,0.47
6798,DFII30,2019-09-10 00:00:00.0000000,0.54
6799,DFII30,2019-09-11 00:00:00.0000000,0.56
6800,DFII30,2019-09-12 00:00:00.0000000,0.58
6801,DFII30,2019-09-13 00:00:00.0000000,0.65
6802,DFII30,2019-09-16 00:00:00.0000000,0.59
6803,DFII30,2019-09-17 00:00:00.0000000,0.56
6804,DFII30,2019-09-18 00:00:00.0000000,0.59
6805,DFII30,2019-09-19 00:00:00.0000000,0.57
6806,DFII30,2019-09-20 00:00:00.0000000,0.5
6807,DFII30,2019-09-23 00:00:00.0000000,0.49
6808,DFII30,2019-09-24 00:00:00.0000000,0.45
6809,DFII30,2019-09-25 00:00:00.0000000,0.52
6810,DFII30,2019-09-26 00:00:00.0000000,0.51
6811,DFII30,2019-09-27 00:00:00.0000000,0.53
6812,DFII30,2019-09-30 00:00:00.0000000,0.53
6813,DFII30,2019-10-01 00:00:00.0000000,0.52
6814,DFII30,2019-10-02 00:00:00.0000000,0.51
6815,DFII30,2019-10-03 00:00:00.0000000,0.48
6816,DFII30,2019-10-04 00:00:00.0000000,0.43
6817,DFII30,2019-10-07 00:00:00.0000000,0.46
6818,DFII30,2019-10-08 00:00:00.0000000,0.48
6819,DFII30,2019-10-09 00:00:00.0000000,0.52
6820,DFII30,2019-10-10 00:00:00.0000000,0.57
6821,DFII30,2019-10-11 00:00:00.0000000,0.59
6822,DFII30,2019-10-14 00:00:00.0000000,
6823,DFII30,2019-10-15 00:00:00.0000000,0.59
6824,DFII30,2019-10-16 00:00:00.0000000,0.6
6825,DFII30,2019-10-17 00:00:00.0000000,0.59
6826,DFII30,2019-10-18 00:00:00.0000000,0.58
6827,DFII30,2019-10-21 00:00:00.0000000,0.6
6828,DFII30,2019-10-22 00:00:00.0000000,0.58
6829,DFII30,2019-10-23 00:00:00.0000000,0.56
6830,DFII30,2019-10-24 00:00:00.0000000,0.56
6831,DFII30,2019-10-25 00:00:00.0000000,0.56
6832,DFII30,2019-10-28 00:00:00.0000000,0.61
6833,DFII30,2019-10-29 00:00:00.0000000,0.64
6834,DFII30,2019-10-30 00:00:00.0000000,0.6
6835,DFII30,2019-10-31 00:00:00.0000000,0.55
6836,DFII30,2019-11-01 00:00:00.0000000,0.54
6837,DFII30,2019-11-04 00:00:00.0000000,0.56
6838,DFII30,2019-11-05 00:00:00.0000000,0.58
6839,DFII30,2019-11-06 00:00:00.0000000,0.54
6840,DFII30,2019-11-07 00:00:00.0000000,0.61
6841,DFII30,2019-11-08 00:00:00.0000000,0.63
6842,DFII30,2019-11-11 00:00:00.0000000,
6843,DFII30,2019-11-12 00:00:00.0000000,0.61
6844,DFII30,2019-11-13 00:00:00.0000000,0.6
6845,DFII30,2019-11-14 00:00:00.0000000,0.58
6846,DFII30,2019-11-15 00:00:00.0000000,0.59
6847,DFII30,2019-11-18 00:00:00.0000000,0.57
6848,DFII30,2019-11-19 00:00:00.0000000,0.53
6849,DFII30,2019-11-20 00:00:00.0000000,0.49
6850,DFII30,2019-11-21 00:00:00.0000000,0.51
6851,DFII30,2019-11-22 00:00:00.0000000,0.49
6852,DFII30,2019-11-25 00:00:00.0000000,0.47
6853,DFII30,2019-11-26 00:00:00.0000000,0.44
6854,DFII30,2019-11-27 00:00:00.0000000,0.47
6855,DFII30,2019-11-28 00:00:00.0000000,
6856,DFII30,2019-11-29 00:00:00.0000000,0.5
6857,DFII30,2019-12-02 00:00:00.0000000,0.54
6858,DFII30,2019-12-03 00:00:00.0000000,0.44
6859,DFII30,2019-12-04 00:00:00.0000000,0.47
6860,DFII30,2019-12-05 00:00:00.0000000,0.49
6861,DFII30,2019-12-06 00:00:00.0000000,0.51
6862,DFII30,2019-12-09 00:00:00.0000000,0.51
6863,DFII30,2019-12-10 00:00:00.0000000,0.5
6864,DFII30,2019-12-11 00:00:00.0000000,0.47
6865,DFII30,2019-12-12 00:00:00.0000000,0.53
6866,DFII30,2019-12-13 00:00:00.0000000,0.5
6867,DFII30,2019-12-16 00:00:00.0000000,0.52
6868,DFII30,2019-12-17 00:00:00.0000000,0.52
6869,DFII30,2019-12-18 00:00:00.0000000,0.54
6870,DFII30,2019-12-19 00:00:00.0000000,0.52
6871,DFII30,2019-12-20 00:00:00.0000000,0.52
6872,DFII30,2019-12-23 00:00:00.0000000,0.55
6873,DFII30,2019-12-24 00:00:00.0000000,0.53
6874,DFII30,2019-12-25 00:00:00.0000000,
6875,DFII30,2019-12-26 00:00:00.0000000,0.54
6876,DFII30,2019-12-27 00:00:00.0000000,0.54
6877,DFII30,2019-12-30 00:00:00.0000000,0.55
6878,DFII30,2019-12-31 00:00:00.0000000,0.58
6879,DFII30,2020-01-01 00:00:00.0000000,
6880,DFII30,2020-01-02 00:00:00.0000000,0.5
6881,DFII30,2020-01-03 00:00:00.0000000,0.45
6882,DFII30,2020-01-06 00:00:00.0000000,0.48
6883,DFII30,2020-01-07 00:00:00.0000000,0.52
6884,DFII30,2020-01-08 00:00:00.0000000,0.54
6885,DFII30,2020-01-09 00:00:00.0000000,0.52
6886,DFII30,2020-01-10 00:00:00.0000000,0.47
7437,DFII5,2019-01-10 00:00:00.0000000,0.91
7438,DFII5,2019-01-11 00:00:00.0000000,0.86
7439,DFII5,2019-01-14 00:00:00.0000000,0.89
7440,DFII5,2019-01-15 00:00:00.0000000,0.9
7441,DFII5,2019-01-16 00:00:00.0000000,0.9
7442,DFII5,2019-01-17 00:00:00.0000000,0.94
7443,DFII5,2019-01-18 00:00:00.0000000,0.95
7444,DFII5,2019-01-21 00:00:00.0000000,
7445,DFII5,2019-01-22 00:00:00.0000000,0.94
7446,DFII5,2019-01-23 00:00:00.0000000,0.95
7447,DFII5,2019-01-24 00:00:00.0000000,0.93
7448,DFII5,2019-01-25 00:00:00.0000000,0.95
7449,DFII5,2019-01-28 00:00:00.0000000,0.96
7450,DFII5,2019-01-29 00:00:00.0000000,0.93
7451,DFII5,2019-01-30 00:00:00.0000000,0.81
7452,DFII5,2019-01-31 00:00:00.0000000,0.73
7453,DFII5,2019-02-01 00:00:00.0000000,0.79
7454,DFII5,2019-02-04 00:00:00.0000000,0.81
7455,DFII5,2019-02-05 00:00:00.0000000,0.79
7456,DFII5,2019-02-06 00:00:00.0000000,0.79
7457,DFII5,2019-02-07 00:00:00.0000000,0.77
7458,DFII5,2019-02-08 00:00:00.0000000,0.75
7459,DFII5,2019-02-11 00:00:00.0000000,0.78
7460,DFII5,2019-02-12 00:00:00.0000000,0.78
7461,DFII5,2019-02-13 00:00:00.0000000,0.77
7462,DFII5,2019-02-14 00:00:00.0000000,0.74
7463,DFII5,2019-02-15 00:00:00.0000000,0.74
7464,DFII5,2019-02-18 00:00:00.0000000,
7465,DFII5,2019-02-19 00:00:00.0000000,0.71
7466,DFII5,2019-02-20 00:00:00.0000000,0.68
7467,DFII5,2019-02-21 00:00:00.0000000,0.71
7468,DFII5,2019-02-22 00:00:00.0000000,0.65
7469,DFII5,2019-02-25 00:00:00.0000000,0.66
7470,DFII5,2019-02-26 00:00:00.0000000,0.63
7471,DFII5,2019-02-27 00:00:00.0000000,0.65
7472,DFII5,2019-02-28 00:00:00.0000000,0.68
7473,DFII5,2019-03-01 00:00:00.0000000,0.71
7474,DFII5,2019-03-04 00:00:00.0000000,0.69
7475,DFII5,2019-03-05 00:00:00.0000000,0.7
7476,DFII5,2019-03-06 00:00:00.0000000,0.68
7477,DFII5,2019-03-07 00:00:00.0000000,0.64
7478,DFII5,2019-03-08 00:00:00.0000000,0.62
7479,DFII5,2019-03-11 00:00:00.0000000,0.62
7480,DFII5,2019-03-12 00:00:00.0000000,0.6
7481,DFII5,2019-03-13 00:00:00.0000000,0.58
7482,DFII5,2019-03-14 00:00:00.0000000,0.58
7483,DFII5,2019-03-15 00:00:00.0000000,0.54
7484,DFII5,2019-03-18 00:00:00.0000000,0.54
7485,DFII5,2019-03-19 00:00:00.0000000,0.57
7486,DFII5,2019-03-20 00:00:00.0000000,0.46
7487,DFII5,2019-03-21 00:00:00.0000000,0.48
7488,DFII5,2019-03-22 00:00:00.0000000,0.44
7489,DFII5,2019-03-25 00:00:00.0000000,0.44
7490,DFII5,2019-03-26 00:00:00.0000000,0.43
7491,DFII5,2019-03-27 00:00:00.0000000,0.44
7492,DFII5,2019-03-28 00:00:00.0000000,0.48
7493,DFII5,2019-03-29 00:00:00.0000000,0.45
7494,DFII5,2019-04-01 00:00:00.0000000,0.49
7495,DFII5,2019-04-02 00:00:00.0000000,0.47
7496,DFII5,2019-04-03 00:00:00.0000000,0.51
7497,DFII5,2019-04-04 00:00:00.0000000,0.51
7498,DFII5,2019-04-05 00:00:00.0000000,0.52
7499,DFII5,2019-04-08 00:00:00.0000000,0.52
7500,DFII5,2019-04-09 00:00:00.0000000,0.51
7501,DFII5,2019-04-10 00:00:00.0000000,0.45
7502,DFII5,2019-04-11 00:00:00.0000000,0.49
7503,DFII5,2019-04-12 00:00:00.0000000,0.52
7504,DFII5,2019-04-15 00:00:00.0000000,0.52
7505,DFII5,2019-04-16 00:00:00.0000000,0.55
7506,DFII5,2019-04-17 00:00:00.0000000,0.56
7507,DFII5,2019-04-18 00:00:00.0000000,0.52
7508,DFII5,2019-04-19 00:00:00.0000000,
7509,DFII5,2019-04-22 00:00:00.0000000,0.52
7510,DFII5,2019-04-23 00:00:00.0000000,0.49
7511,DFII5,2019-04-24 00:00:00.0000000,0.45
7512,DFII5,2019-04-25 00:00:00.0000000,0.47
7513,DFII5,2019-04-26 00:00:00.0000000,0.43
7514,DFII5,2019-04-29 00:00:00.0000000,0.46
7515,DFII5,2019-04-30 00:00:00.0000000,0.43
7516,DFII5,2019-05-01 00:00:00.0000000,0.48
7517,DFII5,2019-05-02 00:00:00.0000000,0.56
7518,DFII5,2019-05-03 00:00:00.0000000,0.53
7519,DFII5,2019-05-06 00:00:00.0000000,0.49
7520,DFII5,2019-05-07 00:00:00.0000000,0.49
7521,DFII5,2019-05-08 00:00:00.0000000,0.53
7522,DFII5,2019-05-09 00:00:00.0000000,0.52
7523,DFII5,2019-05-10 00:00:00.0000000,0.51
7524,DFII5,2019-05-13 00:00:00.0000000,0.45
7525,DFII5,2019-05-14 00:00:00.0000000,0.45
7526,DFII5,2019-05-15 00:00:00.0000000,0.41
7527,DFII5,2019-05-16 00:00:00.0000000,0.43
7528,DFII5,2019-05-17 00:00:00.0000000,0.46
7529,DFII5,2019-05-20 00:00:00.0000000,0.5
7530,DFII5,2019-05-21 00:00:00.0000000,0.51
7531,DFII5,2019-05-22 00:00:00.0000000,0.51
7532,DFII5,2019-05-23 00:00:00.0000000,0.49
7533,DFII5,2019-05-24 00:00:00.0000000,0.5
7534,DFII5,2019-05-27 00:00:00.0000000,
7535,DFII5,2019-05-28 00:00:00.0000000,0.48
7536,DFII5,2019-05-29 00:00:00.0000000,0.46
7537,DFII5,2019-05-30 00:00:00.0000000,0.44
7538,DFII5,2019-05-31 00:00:00.0000000,0.35
7539,DFII5,2019-06-03 00:00:00.0000000,0.27
7540,DFII5,2019-06-04 00:00:00.0000000,0.3
7541,DFII5,2019-06-05 00:00:00.0000000,0.27
7542,DFII5,2019-06-06 00:00:00.0000000,0.3
7543,DFII5,2019-06-07 00:00:00.0000000,0.24
7544,DFII5,2019-06-10 00:00:00.0000000,0.31
7545,DFII5,2019-06-11 00:00:00.0000000,0.35
7546,DFII5,2019-06-12 00:00:00.0000000,0.35
7547,DFII5,2019-06-13 00:00:00.0000000,0.33
7548,DFII5,2019-06-14 00:00:00.0000000,0.37
7549,DFII5,2019-06-17 00:00:00.0000000,0.4
7550,DFII5,2019-06-18 00:00:00.0000000,0.34
7551,DFII5,2019-06-19 00:00:00.0000000,0.24
7552,DFII5,2019-06-20 00:00:00.0000000,0.16
7553,DFII5,2019-06-21 00:00:00.0000000,0.2
7554,DFII5,2019-06-24 00:00:00.0000000,0.18
7555,DFII5,2019-06-25 00:00:00.0000000,0.21
7556,DFII5,2019-06-26 00:00:00.0000000,0.24
7557,DFII5,2019-06-27 00:00:00.0000000,0.23
7558,DFII5,2019-06-28 00:00:00.0000000,0.23
7559,DFII5,2019-07-01 00:00:00.0000000,0.26
7560,DFII5,2019-07-02 00:00:00.0000000,0.25
7561,DFII5,2019-07-03 00:00:00.0000000,0.23
7562,DFII5,2019-07-04 00:00:00.0000000,
7563,DFII5,2019-07-05 00:00:00.0000000,0.29
7564,DFII5,2019-07-08 00:00:00.0000000,0.31
7565,DFII5,2019-07-09 00:00:00.0000000,0.32
7566,DFII5,2019-07-10 00:00:00.0000000,0.23
7567,DFII5,2019-07-11 00:00:00.0000000,0.25
7568,DFII5,2019-07-12 00:00:00.0000000,0.24
7569,DFII5,2019-07-15 00:00:00.0000000,0.23
7570,DFII5,2019-07-16 00:00:00.0000000,0.25
7571,DFII5,2019-07-17 00:00:00.0000000,0.23
7572,DFII5,2019-07-18 00:00:00.0000000,0.18
7573,DFII5,2019-07-19 00:00:00.0000000,0.2
7574,DFII5,2019-07-22 00:00:00.0000000,0.21
7575,DFII5,2019-07-23 00:00:00.0000000,0.22
7576,DFII5,2019-07-24 00:00:00.0000000,0.23
7577,DFII5,2019-07-25 00:00:00.0000000,0.25
7578,DFII5,2019-07-26 00:00:00.0000000,0.28
7579,DFII5,2019-07-29 00:00:00.0000000,0.27
7580,DFII5,2019-07-30 00:00:00.0000000,0.26
7581,DFII5,2019-07-31 00:00:00.0000000,0.28
7582,DFII5,2019-08-01 00:00:00.0000000,0.21
7583,DFII5,2019-08-02 00:00:00.0000000,0.21
7584,DFII5,2019-08-05 00:00:00.0000000,0.16
7585,DFII5,2019-08-06 00:00:00.0000000,0.13
7586,DFII5,2019-08-07 00:00:00.0000000,0.14
7587,DFII5,2019-08-08 00:00:00.0000000,0.11
7588,DFII5,2019-08-09 00:00:00.0000000,0.13
7589,DFII5,2019-08-12 00:00:00.0000000,0.1
7590,DFII5,2019-08-13 00:00:00.0000000,0.13
7591,DFII5,2019-08-14 00:00:00.0000000,0.15
7592,DFII5,2019-08-15 00:00:00.0000000,0.08
7593,DFII5,2019-08-16 00:00:00.0000000,0.08
7594,DFII5,2019-08-19 00:00:00.0000000,0.11
7595,DFII5,2019-08-20 00:00:00.0000000,0.08
7596,DFII5,2019-08-21 00:00:00.0000000,0.13
7597,DFII5,2019-08-22 00:00:00.0000000,0.15
7598,DFII5,2019-08-23 00:00:00.0000000,0.05
7599,DFII5,2019-08-26 00:00:00.0000000,0.09
7600,DFII5,2019-08-27 00:00:00.0000000,0.04
7601,DFII5,2019-08-28 00:00:00.0000000,0.01
7602,DFII5,2019-08-29 00:00:00.0000000,0.01
7603,DFII5,2019-08-30 00:00:00.0000000,0.04
7604,DFII5,2019-09-02 00:00:00.0000000,
7605,DFII5,2019-09-03 00:00:00.0000000,0.06
7606,DFII5,2019-09-04 00:00:00.0000000,0.01
7607,DFII5,2019-09-05 00:00:00.0000000,0.08
7608,DFII5,2019-09-06 00:00:00.0000000,0.07
7609,DFII5,2019-09-09 00:00:00.0000000,0.11
7610,DFII5,2019-09-10 00:00:00.0000000,0.18
7611,DFII5,2019-09-11 00:00:00.0000000,0.2
7612,DFII5,2019-09-12 00:00:00.0000000,0.22
7613,DFII5,2019-09-13 00:00:00.0000000,0.29
7614,DFII5,2019-09-16 00:00:00.0000000,0.21
7615,DFII5,2019-09-17 00:00:00.0000000,0.2
7616,DFII5,2019-09-18 00:00:00.0000000,0.28
7617,DFII5,2019-09-19 00:00:00.0000000,0.25
7618,DFII5,2019-09-20 00:00:00.0000000,0.19
7619,DFII5,2019-09-23 00:00:00.0000000,0.17
7620,DFII5,2019-09-24 00:00:00.0000000,0.13
7621,DFII5,2019-09-25 00:00:00.0000000,0.19
7622,DFII5,2019-09-26 00:00:00.0000000,0.19
7623,DFII5,2019-09-27 00:00:00.0000000,0.2
7624,DFII5,2019-09-30 00:00:00.0000000,0.2
7625,DFII5,2019-10-01 00:00:00.0000000,0.18
7626,DFII5,2019-10-02 00:00:00.0000000,0.14
7627,DFII5,2019-10-03 00:00:00.0000000,0.09
7628,DFII5,2019-10-04 00:00:00.0000000,0.07
7629,DFII5,2019-10-07 00:00:00.0000000,0.11
7630,DFII5,2019-10-08 00:00:00.0000000,0.11
7631,DFII5,2019-10-09 00:00:00.0000000,0.16
7632,DFII5,2019-10-10 00:00:00.0000000,0.19
7633,DFII5,2019-10-11 00:00:00.0000000,0.25
7634,DFII5,2019-10-14 00:00:00.0000000,
7635,DFII5,2019-10-15 00:00:00.0000000,0.26
7636,DFII5,2019-10-16 00:00:00.0000000,0.22
7637,DFII5,2019-10-17 00:00:00.0000000,0.05
7638,DFII5,2019-10-18 00:00:00.0000000,0.04
7639,DFII5,2019-10-21 00:00:00.0000000,0.08
7640,DFII5,2019-10-22 00:00:00.0000000,0.07
7641,DFII5,2019-10-23 00:00:00.0000000,0.06
7642,DFII5,2019-10-24 00:00:00.0000000,0.06
7643,DFII5,2019-10-25 00:00:00.0000000,0.07
7644,DFII5,2019-10-28 00:00:00.0000000,0.13
7645,DFII5,2019-10-29 00:00:00.0000000,0.15
7646,DFII5,2019-10-30 00:00:00.0000000,0.14
7647,DFII5,2019-10-31 00:00:00.0000000,0.07
7648,DFII5,2019-11-01 00:00:00.0000000,0.05
7649,DFII5,2019-11-04 00:00:00.0000000,0.04
7650,DFII5,2019-11-05 00:00:00.0000000,0.08
7651,DFII5,2019-11-06 00:00:00.0000000,0.06
7652,DFII5,2019-11-07 00:00:00.0000000,0.13
7653,DFII5,2019-11-08 00:00:00.0000000,0.11
7654,DFII5,2019-11-11 00:00:00.0000000,
7655,DFII5,2019-11-12 00:00:00.0000000,0.13
7656,DFII5,2019-11-13 00:00:00.0000000,0.11
7657,DFII5,2019-11-14 00:00:00.0000000,0.09
7658,DFII5,2019-11-15 00:00:00.0000000,0.13
7659,DFII5,2019-11-18 00:00:00.0000000,0.09
7660,DFII5,2019-11-19 00:00:00.0000000,0.1
7661,DFII5,2019-11-20 00:00:00.0000000,0.07
7662,DFII5,2019-11-21 00:00:00.0000000,0.09
7663,DFII5,2019-11-22 00:00:00.0000000,0.09
7664,DFII5,2019-11-25 00:00:00.0000000,0.09
7665,DFII5,2019-11-26 00:00:00.0000000,0.06
7666,DFII5,2019-11-27 00:00:00.0000000,0.09
7667,DFII5,2019-11-28 00:00:00.0000000,
7668,DFII5,2019-11-29 00:00:00.0000000,0.12
7669,DFII5,2019-12-02 00:00:00.0000000,0.11
7670,DFII5,2019-12-03 00:00:00.0000000,0.03
7671,DFII5,2019-12-04 00:00:00.0000000,0.06
7672,DFII5,2019-12-05 00:00:00.0000000,0.07
7673,DFII5,2019-12-06 00:00:00.0000000,0.08
7674,DFII5,2019-12-09 00:00:00.0000000,0.08
7675,DFII5,2019-12-10 00:00:00.0000000,0.09
7676,DFII5,2019-12-11 00:00:00.0000000,0.04
7677,DFII5,2019-12-12 00:00:00.0000000,0.11
7678,DFII5,2019-12-13 00:00:00.0000000,0.04
7679,DFII5,2019-12-16 00:00:00.0000000,0.08
7680,DFII5,2019-12-17 00:00:00.0000000,0.06
7681,DFII5,2019-12-18 00:00:00.0000000,0.06
7682,DFII5,2019-12-19 00:00:00.0000000,0.05
7683,DFII5,2019-12-20 00:00:00.0000000,0.06
7684,DFII5,2019-12-23 00:00:00.0000000,0.08
7685,DFII5,2019-12-24 00:00:00.0000000,0.05
7686,DFII5,2019-12-25 00:00:00.0000000,
7687,DFII5,2019-12-26 00:00:00.0000000,0.06
7688,DFII5,2019-12-27 00:00:00.0000000,0.04
7689,DFII5,2019-12-30 00:00:00.0000000,0.02
7690,DFII5,2019-12-31 00:00:00.0000000,0.01
7691,DFII5,2020-01-01 00:00:00.0000000,
